,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,MARCA,REFERENCIA,CODIGO2,NOMBRE2,PRECIO EN DÓLAR,PRECIOFIN1,VALOR DÓLAR
1,FERRE GROUP,ABRAZADERA SENCILLA,10101,ABRAZADERA SENCILLA 20MM X 1/2,0.7000000002599167,840000.0003119,1200000
2,FERRE GROUP,ABRAZADERA SENCILLA,10102,ABRAZADERA SENCILLA 25MM X 1/2,0.8000000001819167,960000.0002183,1200000
3,FERRE GROUP,ABRAZADERA SENCILLA,10103,ABRAZADERA SENCILLA 25MM X 3/4,0.7999999997865833,959999.9997439,1200000
4,FERRE GROUP,ABRAZADERA SENCILLA,10105,ABRAZADERA SENCILLA 32MM X 3/4,1.1000000003479167,1320000.0004175,1200000
5,FERRE GROUP,ABRAZADERA SENCILLA,10106,ABRAZADERA SENCILLA 50MM X 1/2,2.3040000000509164,2764800.0000611,1200000
6,FERRE GROUP,ABRAZADERA SENCILLA,10107,ABRAZADERA SENCILLA 50MM X 3/4,2.3040000006251664,2764800.0007502,1200000
7,FERRE GROUP,ABRAZADERA SENCILLA,10108,ABRAZADERA SENCILLA 50MM X 1,2.303999999478333,2764799.999374,1200000
8,FERRE GROUP,ABRAZADERA SENCILLA,10109,ABRAZADERA SENCILLA 63MM X 1/2,2.9999999993021667,3599999.9991626,1200000
9,FERRE GROUP,ABRAZADERA SENCILLA,10111,ABRAZADERA SENCILLA 75MM X 1/2,3.8999999992650833,4679999.9991181,1200000
10,FERRE GROUP,ABRAZADERA SENCILLA,10112,ABRAZADERA SENCILLA 75MM X 3/4,3.8999999992650833,4679999.9991181,1200000
11,FERRE GROUP,ABRAZADERA SENCILLA,10113,ABRAZADERA SENCILLA 75MM X 1,3.8999999992650833,4679999.9991181,1200000
12,FERRE GROUP,ABRAZADERA SENCILLA,10114,ABRAZADERA SENCILLA 75MM X 1.1/2,3.8999999992650833,4679999.9991181,1200000
13,FERRE GROUP,ABRAZADERA SENCILLA,10115,ABRAZADERA SENCILLA 75MM X 2,3.8999999988612504,4679999.9986335,1200000
14,FERRE GROUP,ABRAZADERA SENCILLA,10116,ABRAZADERA SENCILLA 110MM X 1/2,4.8000000013325,5760000.001599,1200000
15,FERRE GROUP,ABRAZADERA SENCILLA,10117,ABRAZADERA SENCILLA 110MM X 3/4,4.8000000013325,5760000.001599,1200000
16,FERRE GROUP,ABRAZADERA SENCILLA,10118,ABRAZADERA SENCILLA 110MM X 1,4.8000000013325,5760000.001599,1200000
17,FERRE GROUP,ABRAZADERA SENCILLA,10120,ABRAZADERA SENCILLA 90MM X 3/4,4.400000001505667,5280000.0018068,1200000
18,FERRE GROUP,ABRAZADERA SENCILLA,10127,ABRAZADERA SENCILLA 63MM X 3/4,2.9999999993021667,3599999.9991626,1200000
19,FERRE GROUP,ABRAZADERA SENCILLA,10128,ABRAZADERA SENCILLA 63MM X 1,2.9999999993021667,3599999.9991626,1200000
20,FERRE GROUP,ABRAZADERA SENCILLA,10130,ABRAZADERA SENCILLA 110MM X 2,4.8000000013325,5760000.001599,1200000
21,FERRE GROUP,ABRAZADERA SENCILLA,10190,ABRAZADERA SENCILLA 32MM X 1/2,1.1000000001536667,1320000.0001844,1200000
22,FERRE GROUP,ABRAZADERA SENCILLA,10191,ABRAZADERA SENCILLA 110MM X 1.1/2,4.8000000013325,5760000.001599,1200000
23,FERRE GROUP,ABRAZADERA SENCILLA,10192,ABRAZADERA SENCILLA 160MM X 2,6.785246707116666,8142296.04854,1200000
24,FERRE GROUP,ABRAZADERA SENCILLA,10193,ABRAZADERA SENCILLA 160MM X 1,6.785246707116666,8142296.04854,1200000
25,,PAGOS,99999,ABONO,0.0010375901666666665,1245.1082,1200000
26,FERMETAL,LAMPARA,11044,"LAMPARA REDONDA BLANCA C/VIDRIO 9 FERMETAL LAM-99""",26.494815319633336,31793778.38356,1200000
27,LUMISTAR,LAMPARA,11045,"LAMPARA FLUOR. MET. BLANCA C/VIDRIO 6 LUMISTAR SP20""",19.8745927418,23849511.29016,1200000
28,FERMETAL,LAMPARA,43113,LAMPARA 32W P/SOCATE TUB -79 FERMETAL,8.81789895654,10581478.747848,1200000
29,FERMETAL,LAMPARA,51001,LAMPARA CIRCULAR DE 22W C/E,6.088367130446667,7306040.556536,1200000
30,FERMETAL,LAMPARA,51002,LAMPARA CIRCULAR 22W ELECTRONICA FM LAM-75,10.336962724886668,12404355.269864,1200000
31,FERMETAL,LAMPARA,51004,LAMPARA CIRCULAR 32W ELECTRONICA FM LAM-77,13.683758016879999,16420509.620256,1200000
32,FERMETAL,LAMPARA,51008,LAMPARA 1 X 20W C/REJILLA FM LAM-59,19.154887128153334,22985864.553784,1200000
33,FERMETAL,LAMPARA,51010,LAMPARA 1 X 40W C/REJILLA FERMETAL LAM-60,0,0,1200000
34,FERMETAL,LAMPARA,51012,LAMPARA 2 X 40W C/REJILLA FERMETAL LAM-62,0,0,1200000
35,FERMETAL,LAMPARA,51016,LAMPARA INDUSTRIAL 2 X 40W ELECTRONICA LAM-56,16.722053767493332,20066464.520992,1200000
36,FERMETAL,LAMPARA,51017,LAMPARA INDUSTRIAL 2 X 40W CROMADA LAM-58,15.511513004426668,18613815.605312,1200000
37,FERMETAL,LAMPARA,51019,LAMPARA COMERCIAL 4 X 40W ELECTRONICA,21.29114958858,25549379.506296,1200000
38,,LAMPARA,51020,LAMPARA INDUSTRIAL 4 X 40W,22.810174691033332,27372209.62924,1200000
39,,LAMPARA ESPECULAR,51022,LAMPARA ESPECULAR EMPOTRAR 3 X 17W S/TUBO,51.69673235106,62036078.821272,1200000
40,,LAMPARA ESPECULAR,51023,LAMPARA ESPECULAR EMPOTRAR 3 X 32W S/TUBO,84.1320192335,100958423.0802,1200000
41,LUMISTAR,LAMPARA,51024,"LAMPARA 8 2 BOMB. PLATIADA LUMISTAR SP19""",13.9923557105,16790826.8526,1200000
42,,LAMPARA,51025,LAMPARA 4 X 20 W TIPO CADA,21.29114958858,25549379.506296,1200000
43,,LAMPARA,51026,LAMPARA 4 X 40 W TIPO CADA,25.848405337226666,31018086.404672,1200000
44,FERMETAL,LAMPARA,51027,LAMPARA  2 X 20W C/REJILLA FERMETAL LAM-61,25.088781745193334,30106538.094232,1200000
45,FERMETAL,LAMPARA,51033,LAMPARA DECORATIVA CUAD FERMETAL 38W LAM-51,17.944424688673333,21533309.626408,1200000
46,SILVANIA,LAMPARA,51036,LAMPARA CIRCULAR P/SOCA SILVANIA 22W,4.32056137152,5184673.645824,1200000
47,,LAMPARA,51037,LAMPARA ESPECULAR SUPERFICIAL 3 X 17,0.08316207639333334,99794.491672,1200000
48,FERMETAL,LAMPARA,51041,LAMPARA DECORATIVA 21W MARIPOSA FERMETAL LAM-45,15.202918946053334,18243502.735264,1200000
49,FERMETAL,LAMPARA,51042,"LAMPARA REDONDA C/MADERA METAL 7 FM LAM-161""",16.722053767493332,20066464.520992,1200000
50,FERMETAL,LAMPARA,51046,LAMPARA OVAL BLANCA M/LUNA C/REJILLA FERMETAL LAM-148,21.101196184173332,25321435.421008,1200000
51,FERMETAL,LAMPARA,51047,LAMPARA OVAL LINEAL BLANCA FERMETAL LAM-140,11.044563297733333,13253475.95728,1200000
52,,LAMPARA,51071,"LAMPARA 2.5 CROMADA/BLANCA EMBUTIR""",4.557300032806666,5468760.039368,1200000
53,,LAMPARA,51072,LAMPARA LED 12W CUADRADA BLANCA,8.509354139586668,10211224.967504,1200000
54,,LAMPARA,51074,LAMPARA OVAL BLANCA S/REJILLA,13.724183865499999,16469020.6386,1200000
55,,LAMPARA,51075,LAMPARA OVAL BLANCA C/REJILLA,13.724183865499999,16469020.6386,1200000
56,,LAMPARA,51076,LAMPARA REDONDA BLANCA C/REJILLA,13.724183865499999,16469020.6386,1200000
57,FERRE GROUP,UNION RAPIDA,10201,UNION RAPIDA 25MM,0.80000000023075,960000.0002769,1200000
58,FERRE GROUP,UNION RAPIDA,10202,UNION RAPIDA 32MM,1.2000000000410833,1440000.0000493,1200000
59,FERRE GROUP,UNION RAPIDA,10204,UNION RAPIDA 50MM,3.0000000000041664,3600000.000005,1200000
60,FERRE GROUP,UNION RAPIDA,10205,UNION RAPIDA 63MM,4.799999999740083,5759999.9996881,1200000
61,FERRE GROUP,UNION RAPIDA,10206,UNION RAPIDA 75MM,8.600000001825332,10320000.0021904,1200000
62,FERRE GROUP,UNION RAPIDA,10207,UNION RAPIDA 110MM,15.000000000611248,18000000.0007335,1200000
63,FERRE GROUP,UNION RAPIDA,10208,UNION RAPIDA 90MM,10.000000004462333,12000000.0053548,1200000
64,FERRE GROUP,UNION RAPIDA,10214,UNION RAPIDA 20MM,0.6000000001100833,720000.0001321,1200000
65,,UNION UNIVERSAL,84001,"UNION 1/2 UNIVERSAL""",4.590000017021083,5508000.0204253,1200000
66,,UNION UNIVERSAL,84002,"UNION 3/4 UNIVERSAL""",6.85100002467075,8221200.0296049,1200000
67,,UNION UNIVERSAL,84003,"UNION 1 UNIVERSAL""",8.007000016596917,9608400.0199163,1200000
68,,UNION UNIVERSAL,84004,"UNION 1.1/2 UNIVERSAL""",15.062000017992169,18074400.0215906,1200000
69,,UNION UNIVERSAL,84005,"UNION 2 UNIVERSAL""",11.716376625706667,14059651.950848,1200000
70,,UNION UNIVERSAL,84006,"UNION 2.1/2 UNIVERSAL""",30.447000007937667,36536400.0095252,1200000
71,,UNION UNIVERSAL,84007,"UNION 3 UNIVERSAL""",50.76200004544275,60914400.0545313,1200000
72,,UNION UNIVERSAL,84008,"UNION 4 UNIVERSAL""",97.80100007273916,117361200.087287,1200000
73,FERRE GROUP,ADAPTADOR MACHO,10301,ADAPTADOR MACHO 20MM X 1/2,0.3959999998931667,475199.9998718,1200000
74,FERRE GROUP,ADAPTADOR MACHO,10302,ADAPTADOR MACHO 20MM X 3/4,0.39600000028025,475200.0003363,1200000
75,FERRE GROUP,ADAPTADOR MACHO,10305,ADAPTADOR MACHO 40MM X 1.1/4,0.9334518401133333,1120142.208136,1200000
76,FERRE GROUP,ADAPTADOR MACHO,10306,ADAPTADOR MACHO 25MM X 1/2,0.6000000001245833,720000.0001495,1200000
77,FERRE GROUP,ADAPTADOR MACHO,10307,ADAPTADOR MACHO 25MM X 3/4,0.60000000036875,720000.0004425,1200000
78,FERRE GROUP,ADAPTADOR MACHO,10308,ADAPTADOR MACHO 32MM X 1,1.0000000006145833,1200000.0007375,1200000
79,FERRE GROUP,ADAPTADOR MACHO,10309,ADAPTADOR MACHO 50MM X 2,2.4999999988224166,2999999.9985869,1200000
80,FERRE GROUP,ADAPTADOR MACHO,10310,ADAPTADOR MACHO 63MM X 2,3.800000001879083,4560000.0022549,1200000
81,FERRE GROUP,ADAPTADOR MACHO,10311,ADAPTADOR MACHO 75MM X 2.1/2,5.499999999994417,6599999.9999933,1200000
82,FERRE GROUP,ADAPTADOR MACHO,10312,ADAPTADOR MACHO 110MM X 4,11.499999995629167,13799999.994755,1200000
83,FERRE GROUP,ADAPTADOR MACHO,10313,ADAPTADOR MACHO 90MM X 3,7.9019999993297505,9482399.9991957,1200000
84,FERRE GROUP,ADAPTADOR MACHO,10315,ADAPTADOR MACHO 50MM X 1.1/2,2.4999999988224166,2999999.9985869,1200000
85,FERRE GROUP,ADAPTADOR HEMBRA,10401,ADAPTADOR HEMBRA 25MM X 1/2,0.6000000001245833,720000.0001495,1200000
86,FERRE GROUP,ADAPTADOR HEMBRA,10402,ADAPTADOR HEMBRA 32MM X 3/4,0.9999999999086667,1199999.9998904,1200000
87,FERRE GROUP,ADAPTADOR HEMBRA,10405,ADAPTADOR HEMBRA 110MM X 2,12.999999990345083,15599999.9884141,1200000
88,FERRE GROUP,ADAPTADOR HEMBRA,10406,ADAPTADOR HEMBRA 110MM X 2.1/2,12.999999990345083,15599999.9884141,1200000
89,FERRE GROUP,ADAPTADOR HEMBRA,10407,ADAPTADOR HEMBRA 110MM X 3,12.999999990345083,15599999.9884141,1200000
90,STANLEY,ADAPTADOR,44312,"ADAPTADOR 1/2 X 3/8"" STANLEY 86414""",18.884267425053334,22661120.910064,1200000
91,FERMETAL,BREAKER ECONOMICO,11049,BREAKER 1 X 30 AMP EMPOTRAR POWER SAFETY,4.000000018284667,4800000.0219416,1200000
92,NEWLITE,BREAKER,13010,BREAKER N.F 3 X 200 AMP. INDUSTRIAL NEWLITE,110.00000005212499,132000000.06255,1200000
93,F.P,LLAVE PASE RAPIDO,11104,"LLAVE PASE RAPIDO  1.1/2 F.P PESADA""",73.50192983765334,88202315.805184,1200000
94,F.P,LLAVE PASE RAPIDO,11106,"LLAVE PASE RAPIDO  2.1/2 F.P PESADA""",149.78088502992,179737062.035904,1200000
95,F.P,LLAVE PASE RAPIDO,11108,"LLAVE PASE RAPIDO  4 F.P PESADA""",265.8153413810792,318978409.657295,1200000
96,FERMETAL,LLAVE PASE RAPIDO,11401,"LLAVE PASE RAPIDO 1/2 FERMETAL  LLA-21""",0,0,1200000
97,FERMETAL,LLAVE PASE RAPIDO,11402,"LLAVE PASE RAPIDO 3/4 FERMETAL  LLA-22""",9.408240611546667,11289888.733856,1200000
98,FERMETAL,LLAVE PASE RAPIDO,11403,"LLAVE PASE RAPIDO 1 FERMETAL LLA-23""",12.642358373799999,15170830.04856,1200000
99,FERMETAL,LLAVE PASE RAPIDO,11410,"LLAVE PASE RAPIDO 1/2 PESADA FM  LLA-121""",0,0,1200000
100,FERMETAL,LLAVE PASE RAPIDO,11411,"LLAVE PASE RAPIDO 3/4 PESADA FM LLA-122""",11.17233403678,13406800.844136,1200000
101,FERMETAL,LLAVE PASE RAPIDO,11502,"LLAVE PASE RAPIDO 1FERMETAL LLA-123""",18.451080005286666,22141296.006344,1200000
102,GRINACA,LLAVE PASE RAPIDO,11508,"LLAVE PASE RAPIDO 4 ATUAN""",73.50192983765334,88202315.805184,1200000
103,SAN,LLAVE PASE RAPIDO,11801,"LLAVE PASE RAPIDO 1/2 CROMADA SAM 99-101""",0,0,1200000
104,SAN,LLAVE PASE RAPIDO,11803,"LLAVE PASE RAPIDO 3/4 CROMADA SAN 99-102""",0,0,1200000
105,PF,LLAVE PASE RAPIDO,44353,"LLAVE PASE RAPIDO 1/2 ECONOMICA""",4.178329124753333,5013994.949704,1200000
106,,LLAVE PASE RAPIDO,44530,"LLAVE PASE RAPIDO 1/2 PVC ROSCADA BPV-R001""",2.3071019485933335,2768522.338312,1200000
107,,LLAVE PASE RAPIDO,44531,"LLAVE PASE RAPIDO 3/4 PVC ROSCADA BPV-R002""",2.9363102488533332,3523572.298624,1200000
108,,LLAVE PASE RAPIDO,44532,"LLAVE PASE RAPIDO 1 PVC ROSCADA BPV-R003""",5.5000000140016665,6600000.016802,1200000
109,,LLAVE PASE RAPIDO,44533,"LLAVE PVC PASE RAPIDO 1/2 PEGAR""",2.3071019485933335,2768522.338312,1200000
110,,LLAVE PASE RAPIDO,44534,"LLAVE PVC PASE RAPIDO 3/4 PEGAR""",2.9363102488533332,3523572.298624,1200000
111,,LLAVE PASE RAPIDO,44535,"LLAVE PVC PASE RAPIDO 1 PEGAR""",4.614200261746666,5537040.314096,1200000
112,TUBRICA,LLAVE PASE RAPIDO,44536,"LLAVE PVC PASE RAPIDO 1.1/2 ROSCADO C/UNION""",32.56106204178,39073274.450136,1200000
113,,LLAVE PASE RAPIDO,44537,"LLAVE PVC PASE RAPIDO 2 PEGAR""",17.637241991666667,21164690.39,1200000
114,,LLAVE PASE RAPIDO,44540,"LLAVE PVC PASE RAPIDO 2 ROSCADA""",17.637241991666667,21164690.39,1200000
115,,LLAVE PASE RAPIDO,44545,"LLAVE PASE RAPIDO 3/4 ROSCADO C/UNION TUBRICA""",11.535501811080001,13842602.173296,1200000
116,TUBRICA,LLAVE PASE RAPIDO,44546,"LLAVE PASE RAPIDO 1PEGARTUBRICA""",5.529414708493333,6635297.650192,1200000
117,F.P,LLAVE DE COMPUERTA,11301,"LLAVE COMPUERTA 1/2 F.P""",25.37810543832,30453726.525984,1200000
118,F.P,LLAVE DE COMPUERTA,11302,"LLAVE COMPUERTA  3/4 F.P""",0,0,1200000
119,F.P,LLAVE DE COMPUERTA,11303,"LLAVE COMPUERTA  1 F.P""",25.378103239056667,30453723.886868,1200000
120,F.P,LLAVE DE COMPUERTA,11304,"LLAVE COMPUERTA  1.1/2 F.P""",113.04791408310001,135657496.89972,1200000
121,F.P,LLAVE DE COMPUERTA,11305,"LLAVE COMPUERTA  2 F.P""",0,0,1200000
122,F.P,LLAVE DE COMPUERTA,11306,"LLAVE COMPUERTA  2.1/2 F.P""",276.85204464119334,332222453.569432,1200000
123,F.P,LLAVE DE COMPUERTA,11307,"LLAVE COMPUERTA  3 F.P""",0,0,1200000
124,F.P,LLAVE DE COMPUERTA,11308,"LLAVE COMPUERTA  4 F.P""",0,0,1200000
125,,YEE DE LAVADORA,11916,YEE DE LAVADORA PLASTICO,0.9955754573678334,1194690.5488414,1200000
126,,NIPLE,12101,"NIPLE  1/2 CORRIDO""",0.3230000096085833,387600.0115303,1200000
127,,NIPLE,12102,"NIPLE  1/2  SEMI CORRIDO""",0.39100001569233334,469200.0188308,1200000
128,,NIPLE,12103,"NIPLE  1/2 X 2""""",0.3087958554533334,370555.026544,1200000
129,,NIPLE,12104,"NIPLE  1/2 X 2.1/2""""",0.3087958554533334,370555.026544,1200000
130,,NIPLE,12105,"NIPLE  1/2 X 3""""",0.45977721159333335,551732.653912,1200000
131,,NIPLE,12106,"NIPLE  1/2 X 4""""",0.71400001323675,856800.0158841,1200000
132,,NIPLE,12107,"NIPLE  1/2 X 5""""",1.0030000065143332,1203600.0078172,1200000
133,,NIPLE,12108,"NIPLE  1/2 X 6""""",1.19000000122425,1428000.0014691,1200000
134,,NIPLE,12109,"NIPLE  1/2 X 7""""",1.445000016231,1734000.0194772,1200000
135,,NIPLE,12110,"NIPLE  1/2 X 8""""",1.7000000005137499,2040000.0006165,1200000
136,,NIPLE,12111,"NIPLE  1/2 X 9""""",1.95500000851325,2346000.0102159,1200000
137,,NIPLE,12112,"NIPLE  1/2 X 10""""",2.15900001646325,2590800.0197559,1200000
138,,NIPLE,12113,"NIPLE  1/2 X 12""""",3.9777847256600003,4773341.670792,1200000
139,,NIPLE,12114,"NIPLE  1/2 X 16""""",2.1182118389499998,2541854.20674,1200000
140,,NIPLE,12115,"NIPLE  1/2 X 18""""",2.3191771503266665,2783012.580392,1200000
141,,NIPLE,12116,"NIPLE  1/2 X 20""""",2.7787406262166665,3334488.75146,1200000
142,,NIPLE,12117,"NIPLE  1/2 X 15""""",2.0534589289166667,2464150.7147,1200000
143,,NIPLE,12118,"NIPLE  1/2 X 25""""",5.100000006836834,6120000.0082042,1200000
144,,NIPLE,12129,"NIPLE 1.1/2 X CORRIDO""",1.1919238425433334,1430308.611052,1200000
145,,NIPLE,12201,"NIPLE  3/4  CORRIDO""",0.44200002159324997,530400.0259119,1200000
146,,NIPLE,12202,"NIPLE  3/4  SEMI CORRIDO""",0.5610000028221667,673200.0033866,1200000
147,,NIPLE,12203,"NIPLE  3/4 X 2""""",0.5610000071326666,673200.0085592,1200000
148,,NIPLE,12204,"NIPLE  3/4 X 2.1/2""""",0.6800000085919167,816000.0103103,1200000
149,,NIPLE,12205,"NIPLE  3/4 X 3""""",0.7140000064934167,856800.0077921,1200000
150,,NIPLE,12206,"NIPLE  3/4 X 4""""",0.9860000188401667,1183200.0226082,1200000
151,,NIPLE,12207,"NIPLE  3/4 X 5""""",1.2240000181750832,1468800.0218101,1200000
152,,NIPLE,12208,"NIPLE  3/4 X 6""""",1.4620000211395834,1754400.0253675,1200000
153,,NIPLE,12209,"NIPLE  3/4 X 7""""",1.7000000087766667,2040000.010532,1200000
154,,NIPLE,12210,"NIPLE  3/4 X 8""""",1.9720000017020831,2366400.0020425,1200000
155,,NIPLE,12211,"NIPLE  3/4 X 9""""",2.38000002176225,2856000.0261147,1200000
156,,NIPLE,12212,"NIPLE  3/4 X 10""""",2.890000004356083,3468000.0052273,1200000
157,,NIPLE,12213,"NIPLE  3/4 X 12""""",3.3660000133479167,4039200.0160175,1200000
158,,NIPLE,12214,"NIPLE  3/4 X 14""""",3.3747030474,4049643.65688,1200000
159,,NIPLE,12301,"NIPLE  1 CORRIDO""",0.6630000208149166,795600.0249779,1200000
160,,NIPLE,12302,"NIPLE  1 SEMI CORRIDO""",0.7140000064934167,856800.0077921,1200000
161,,NIPLE,12303,"NIPLE   1 X 2""""",0.5529403703766667,663528.444452,1200000
162,,NIPLE,12304,"NIPLE   1 X 2.1/2""""",0.6103566886333334,732428.02636,1200000
163,,NIPLE,12305,"NIPLE   1 X 3""""",1.1560000005675832,1387200.0006811,1200000
164,,NIPLE,12306,"NIPLE   1 X 4""""",1.4620000112263332,1754400.0134716,1200000
165,,NIPLE,12307,"NIPLE   1 X 5""""",1.8190000177225831,2182800.0212671,1200000
166,,NIPLE,12308,"NIPLE   1 X 6""""",2.1250000061121668,2550000.0073346,1200000
167,,NIPLE,12309,"NIPLE   1 X 7""""",1.8098513333333335e-05,21.718216,1200000
168,,NIPLE,12310,"NIPLE   1 X 8""""",3.0940000073279164,3712800.0087935,1200000
169,,NIPLE,12311,"NIPLE   1 X 9""""",0,0,1200000
170,,NIPLE,12312,"NIPLE   1 X 10""""",3.04440286448,3653283.437376,1200000
171,,NIPLE,12313,"NIPLE   1 X 12""""",3.7121218875800004,4454546.265096,1200000
172,,NIPLE,12315,"NIPLE 1.1/2 X 2""""",1.0842176611,1301061.19332,1200000
173,,NIPLE,12316,"NIPLE 1.1/2 X 3""""",1.9896603316466666,2387592.397976,1200000
174,,NIPLE,12317,"NIPLE 1.1/2 X 4""""",2.08941670597,2507300.047164,1200000
175,,NIPLE,12318,"NIPLE 1.1/2 X 5""""",2.61354294914,3136251.538968,1200000
176,,NIPLE,12319,"NIPLE 1.1/2 X 6""""",3.116220048266667,3739464.05792,1200000
177,,NIPLE,12320,"NIPLE 2 X 2""""",1.87399874473,2248798.493676,1200000
178,,NIPLE,12321,"NIPLE 2 X 3""""",2.431000001447917,2917200.0017375,1200000
179,,NIPLE,12322,"NIPLE 2 X 4""""",3.5370191917733336,4244423.030128,1200000
180,,NIPLE,12323,"NIPLE 2 X 5""""",4.421302031363333,5305562.437636,1200000
181,,NIPLE,12324,"NIPLE 2 X 6""""",5.44000001419,6528000.017028,1200000
182,,NIPLE,12325,"NIPLE 2 X 8""""",5.474000002028666,6568800.0024344,1200000
183,,NIPLE,12326,"NIPLE  1.1/2 X 12""""",6.756550944183333,8107861.13302,1200000
184,,NIPLE,12327,"NIPLE 1.1/2 SEMI CORRIDO""",1.2565337956266667,1507840.554752,1200000
185,,NIPLE,12328,"NIPLE  1.1/2 X 2.1/2""""",1.0842176611,1301061.19332,1200000
186,,NIPLE,12329,"NIPLE  1.1/2 X 8""""",4.501881177806666,5402257.413368,1200000
187,,NIPLE,12330,"NIPLE  1.1/2 X 10""""",5.7656369996466665,6918764.399576,1200000
188,,NIPLE,12331,"NIPLE  2 X 10""""",9.979000016265832,11974800.019519,1200000
189,,NIPLE,12332,"NIPLE  2 X 12""""",13.32800000273525,15993600.0032823,1200000
190,,NIPLE,12333,"NIPLE 2 X SEMI CORRIDO""",1.87399874473,2248798.493676,1200000
191,,NIPLE,12340,"NIPLE 2 CORRIDO""",1.87399874473,2248798.493676,1200000
192,,NIPLE,12350,"NIPLE 2.1/2 SEMI CORRIDO""",6.272999998404166,7527599.998085,1200000
193,,NIPLE,12352,NIPLE 2.1/2  X 3,5.0333046244699995,6039965.549364,1200000
194,,NIPLE,12353,"NIPLE 2.1/2 X 3.1/2""""",6.225222868756666,7470267.442508,1200000
195,,NIPLE,12355,"NIPLE 2.1/2  X 4""""",6.490845518926667,7789014.622712,1200000
196,,NIPLE,12356,"NIPLE 2.1/2 X 5""""",7.086831932873333,8504198.319448,1200000
197,,NIPLE,12364,"NIPLE 3 CORRIDO""",6.095967373403333,7315160.848084,1200000
198,,NIPLE,12365,"NIPLE 3 SEMI CORRIDO""",6.289758044276667,7547709.653132,1200000
199,,NIPLE,12366,"NIPLE 3 X 4""""",7.618138614709999,9141766.337652,1200000
200,,NIPLE,12367,"NIPLE 3 X 5""""",8.479794464816667,10175753.35778,1200000
201,,NIPLE,12368,"NIPLE 3 X 6""""",10.33218751258,12398625.015096,1200000
202,,NIPLE PLASTICO,12370,"NIPLE PLASTICO 1/2 X 2""""",0.4060485833133333,487258.299976,1200000
203,,NIPLE PLASTICO,12371,"NIPLE PLASTICO 1/2 X 3""""",0.4060485833133333,487258.299976,1200000
204,,NIPLE PLASTICO,12372,"NIPLE PLASTICO 1/2 X 4""""",0.4314269448,517712.33376,1200000
205,UNITECA,NIPLE PLASTICO,12373,"NIPLE PLASTICO 1/2 X 5""",0.5583151525600001,669978.183072,1200000
206,,NIPLE PLASTICO,12374,"NIPLE PLASTICO 1/2 X 6""""",0.6090758740533333,730891.048864,1200000
207,,NIPLE PLASTICO,12376,"NIPLE PLASTICO 1/2 X 8""""",0.6598293977466667,791795.277296,1200000
208,,NIPLE PLASTICO,12377,"NIPLE PLASTICO 3/4 X 2""""",0.4568057059066667,548166.847088,1200000
209,,NIPLE PLASTICO,12378,"NIPLE PLASTICO 3/4 X 3""""",0.5583151525600001,669978.183072,1200000
210,,NIPLE PLASTICO,12379,"NIPLE PLASTICO 3/4 X 4""""",0.6090758740533333,730891.048864,1200000
211,,NIPLE PLASTICO,12380,"NIPLE PLASTICO 3/4 X 5""""",0.63445343572,761344.122864,1200000
212,,NIPLE PLASTICO,12381,"NIPLE PLASTICO 3/4 X 6""""",0.71058732016,852704.784192,1200000
213,,NIPLE PLASTICO,12382,"NIPLE PLASTICO 3/4 X 7""""",0.8121011655333333,974521.39864,1200000
214,,NIPLE PLASTICO,12383,"NIPLE PLASTICO 3/4 X 8""""",0.8882298514333332,1065875.82172,1200000
215,,NIPLE PLASTICO,12384,"NIPLE PLASTICO 1 X 2""""",0.3159848916533333,379181.869984,1200000
216,,NIPLE PLASTICO,12385,"NIPLE PLASTICO 1 X 3""""",0.3159848916533333,379181.869984,1200000
217,,NIPLE PLASTICO,12386,"NIPLE PLASTICO 1 X 4""""",0.34465706154,413588.473848,1200000
218,,NIPLE PLASTICO,12388,"NIPLE PLASTICO 1 X 6""""",0.38782446866,465389.362392,1200000
219,,NIPLE PLASTICO,12390,"NIPLE PLASTICO 1 X 8""""",0.45947450263333334,551369.40316,1200000
220,UNITECA,NIPLE PLASTICO,12391,"NIPLE PLASTICO 1/2 X 12""""",0.6749432486733333,809931.898408,1200000
221,,NIPLE PLASTICO,12392,"NIPLE PLASTICO 1/2 X 7""""",0.40205338594,482464.063128,1200000
222,,NIPLE ESPIGA,16518,NIPLE ESPIGA 1/2,6.6201034135466665,7944124.096256,1200000
223,,NIPLE ESPIGA,16519,NIPLE ESPIGA 3/4,7.72594496602,9271133.959224,1200000
224,,NIPLE ESPIGA,16520,NIPLE ESPIGA 1,0,0,1200000
225,,NIPLE ESPIGA,16521,NIPLE ESPIGA 1.1/2,8.285839643213333,9943007.571856,1200000
226,,NIPLE ESPIGA,16522,NIPLE ESPIGA 2,9.937155813313334,11924586.975976,1200000
227,,NIPLE ESPIGA,16533,NIPLE ESPIGA 3,12.163139813926668,14595767.776712,1200000
228,,NIPLE ESPIGA,16534,NIPLE ESPIGA 2.1/2,16.557347200293332,19868816.640352,1200000
229,,EMT TUBO,13101,"TUBERIA EMT 1/2 X 3MTS""",11.185941141086666,13423129.369304,1200000
230,,EMT TUBO,13102,"TUBERIA EMT 3/4 X 3MTS""",15.031106583866666,18037327.90064,1200000
